age,age_onset,birthplace,filename,native_language,sex,speakerid,country,audio_length,max_freq,db
60.0,0.0,"toronto, ontario, canada",english542,english,male,1962,canada,18.526530612244898,22050.0,33.19628342508024
39.0,0.0,"vancouver, british columbia, canada",english543,english,famale,1969,canada,23.403764172335602,22050.0,32.47058514395919
31.0,0.0,"hanover, new hampshire, usa",english544,english,male,1970,usa,18.0,24000.0,31.875193401632288
56.0,0.0,"tangier island, virginia, usa",english545,english,male,1995,usa,21.42034013605442,22050.0,32.2195918117229
43.0,0.0,"tangier island, virginia, usa",english546,english,famale,1996,usa,20.015714285714285,22050.0,31.86100182868111
63.0,0.0,"tangier island, virginia, usa",english547,english,male,1997,usa,27.485396825396826,22050.0,31.378767149549567
61.0,0.0,"dublin, ireland",english548,english,male,2003,ireland,31.485668934240362,22050.0,31.827727447681028
19.0,0.0,"exminister, uk",english549,english,famale,2012,uk,18.32156462585034,22050.0,31.442078876346446
53.0,0.0,"st. louis, missouri, usa",english55,english,famale,116,usa,22.177528344671202,22050.0,32.593569547357596
82.0,0.0,"fredericksburg, virginia, usa",english550,english,male,2028,usa,35.252267573696145,22050.0,32.66786585798903
81.0,0.0,"king george, virginia, usa",english551,english,famale,2029,usa,28.52281179138322,22050.0,31.613994293212528
23.0,0.0,"bethesda, maryland, usa",english552,english,famale,2043,usa,17.345056689342403,22050.0,32.306067929711055
21.0,0.0,"nashville, tennessee, usa",english553,english,male,2046,usa,28.583333333333332,22050.0,32.60622214004532
22.0,0.0,"hoffman estates, illinois, usa",english554,english,famale,2047,usa,22.510680272108843,22050.0,33.69487157448177
90.0,0.0,"brooklyn, new york, usa",english555,english,male,2049,usa,28.2702947845805,22050.0,32.141258082843095
84.0,0.0,"brooklyn, new york, usa",english556,english,famale,2050,usa,27.58530612244898,22050.0,32.61822860672338
25.0,2.0,"sharjah, united arab emirates",english557,english,famale,2053,united arab emirates,19.682517006802723,22050.0,31.9662462610243
23.0,0.0,"queens, new york, usa",english558,english,male,2055,usa,19.22498866213152,22050.0,31.494338237688048
19.0,0.0,"reston, virginia, usa",english559,english,famale,2056,usa,25.951519274376416,22050.0,31.569471327192645
20.0,0.0,"londonderry, northern ireland, uk",english56,english,male,117,uk,22.190702947845804,22050.0,31.907714248132656
22.0,0.0,"hartford, connecticut, usa",english560,english,famale,2059,usa,22.231133786848073,22050.0,31.884040789457046
20.0,0.0,"yorktown, virginia, usa",english561,english,famale,2060,usa,23.123968253968254,22050.0,32.90667268787551
30.0,0.0,"florence, south carolina, usa",english562,english,famale,2061,usa,25.07387755102041,22050.0,32.18383470863008
32.0,0.0,"manassas, virginia, usa",english563,english,male,2074,usa,25.820589569160997,22050.0,30.615467737291908
52.0,0.0,"casper, wyoming, usa",english564,english,male,2077,usa,25.340408163265305,22050.0,32.280059493548976
27.0,0.0,"portland, oregon, usa",english565,english,famale,2080,usa,20.085079365079366,22050.0,31.98735239935892
22.0,0.0,"derby, england, uk",english566,english,male,2081,uk,20.166167800453515,22050.0,30.40290969110778
24.0,0.0,"new york, new york, usa",english567,english,male,2101,usa,20.559115646258505,22050.0,31.60369036024608
86.0,0.0,"quincy, florida, usa",english568,english,famale,2103,usa,27.96843537414966,22050.0,30.688856749967513
24.0,0.0,"sydney, australia",english569,english,male,2104,australia,20.412766439909298,22050.0,31.830185418625536
34.0,0.0,"birmingham 1, uk",english57,english,male,118,uk,25.388639455782315,22050.0,30.849973625092545
42.0,0.0,"parma, ohio, usa",english570,english,famale,2106,usa,22.29591836734694,22050.0,32.03410672792129
39.0,0.0,"washington, dc, usa",english571,english,male,2113,usa,22.452743764172336,22050.0,32.01195245291805
51.0,0.0,"fort worth, texas, usa",english572,english,male,2121,usa,21.462448979591837,22050.0,31.368424180772926
46.0,0.0,"painesville, ohio, usa",english573,english,male,2124,usa,22.14154195011338,22050.0,31.00207532259517
26.0,0.0,"toronto, ontario, canada",english574,english,famale,2162,canada,22.268458049886622,22050.0,31.29364395973432
24.0,0.0,"great falls, virginia, usa",english575,english,male,2165,usa,18.588480725623583,22050.0,29.483171829747437
63.0,0.0,"washington, dc, usa",english576,english,famale,2167,usa,29.55907029478458,22050.0,30.825072722507155
38.0,0.0,"san leandro, california, usa",english577,english,famale,2170,usa,21.004648526077098,22050.0,31.408489174129308
60.0,0.0,"salford, lancashire, uk",english578,english,male,2171,uk,22.661814058956917,22050.0,31.1596286285192
22.0,0.0,"adelaide, australia",english579,english,male,2172,australia,21.76800453514739,22050.0,27.47224090594516
46.0,0.0,"southhampton, uk",english58,english,famale,119,uk,25.648798185941043,22050.0,30.52802863610509
30.0,0.0,"columbus, ohio, usa",english59,english,male,120,usa,18.007074829931973,22050.0,31.84360468648422
45.0,0.0,"brooklyn, new york, usa",english6,english,famale,121,usa,25.550861678004534,22050.0,33.507391553139
18.0,0.0,"chesapeake, virginia, usa",english60,english,male,122,usa,21.65049886621315,22050.0,32.05006270320392
19.0,0.0,"toronto, ontario, canada",english61,english,male,123,canada,19.123990929705215,22050.0,29.204032563454753
30.0,0.0,"west jordan, utah, usa",english62,english,male,124,usa,22.291156462585032,22050.0,30.620630900229173
21.0,0.0,"lewisville, texas, usa",english63,english,male,125,usa,20.317460317460316,22050.0,31.154620867666264
25.0,0.0,"montreal, quebec, canada",english64,english,famale,126,canada,24.012131519274377,22050.0,28.749949396631955
47.0,0.0,"lewistown, pennsylvania, usa",english65,english,male,127,usa,20.62015873015873,22050.0,30.91354231555071
19.0,0.0,"baltimore, maryland, usa",english66,english,male,128,usa,20.856507936507935,22050.0,29.96599797382334
37.0,0.0,"princeton, indiana, usa",english67,english,male,129,usa,30.036507936507938,22050.0,33.307292128645955
52.0,0.0,"new york, new york, usa",english68,english,male,130,usa,21.635396825396825,22050.0,30.44526052675989
23.0,0.0,"adelaide, australia",english69,english,male,131,australia,23.82968253968254,22050.0,33.702083422367885
52.0,0.0,"macon, mississippi, usa",english7,english,male,132,usa,26.328004535147393,22050.0,32.55925236221606
21.0,0.0,"beaumont, texas, usa",english70,english,male,133,usa,16.474467120181405,22050.0,27.90916669006277
20.0,0.0,"west covina, california, usa",english71,english,male,134,usa,23.00639455782313,22050.0,31.59661651861279
31.0,0.0,"kilkenny, ireland",english72,english,male,135,ireland,21.175895691609977,22050.0,31.431577301625676
24.0,0.0,"darwin, australia",english73,english,male,136,australia,23.62891156462585,22050.0,30.50543143390464
21.0,0.0,"wichita, kansas, usa",english74,english,male,137,usa,19.341836734693878,22050.0,30.876597835941407
32.0,0.0,"idaho falls, idaho, usa",english75,english,male,138,usa,23.153895833333333,24000.0,32.23850548334638
18.0,0.0,"boston, massachusetts, usa",english76,english,famale,139,usa,17.54873015873016,22050.0,29.950402773075684
26.0,0.0,"melbourne, australia",english77,english,male,140,australia,24.294580498866214,22050.0,31.986396360396032
20.0,0.0,"caribou, maine, usa",english78,english,famale,141,usa,23.32843537414966,22050.0,31.501959001103764
73.0,0.0,"boston, massachusetts, usa",english79,english,male,142,usa,26.095850340136053,22050.0,29.685230824623247
21.0,0.0,"perth, australia",english8,english,famale,143,australia,20.271451247165533,22050.0,30.478036266288186
34.0,0.0,"glasgow, scotland, uk",english80,english,male,144,uk,22.416621315192742,22050.0,30.75767347957605
30.0,0.0,"st. paul, minnesota, usa",english81,english,male,145,usa,22.427755102040816,22050.0,32.60820871788753
50.0,0.0,"chicago, illinois, usa",english82,english,famale,146,usa,22.282131519274376,22050.0,31.744947417831177
42.0,0.0,"winnfield, louisiana, usa",english83,english,famale,147,usa,26.130045351473925,22050.0,31.625849409301637
45.0,0.0,"sydney, australia",english84,english,male,148,australia,22.593015873015872,22050.0,32.64673181421174
31.0,0.0,"strabane, northern ireland, uk",english85,english,male,149,uk,18.955600907029478,22050.0,31.872046109140697
50.0,0.0,"charleston, south carolina, usa",english86,english,male,150,usa,22.11984126984127,22050.0,
18.0,0.0,"tamworth, australia",english87,english,famale,151,australia,17.743786848072563,22050.0,30.927177006200523
18.0,0.0,"grand rapids, michigan, usa",english88,english,male,152,usa,19.872222222222224,22050.0,29.542305166377233
18.0,0.0,"kingston ma, massachusetts, usa",english89,english,male,153,usa,21.972630385487527,22050.0,29.01686397747705
48.0,0.0,"carthage, texas, usa",english9,english,famale,154,usa,28.647256235827665,11025.0,29.29229462957473
53.0,0.0,"pittsburgh, pennsylvania, usa",english90,english,male,155,usa,23.196734693877552,22050.0,32.729790649844674
23.0,0.0,"kingston, jamaica",english91,english,male,156,jamaica,20.32,22050.0,29.686211207226826
22.0,0.0,"wisconsin rapids, wisconsin, usa",english92,english,famale,157,usa,20.034126984126985,22050.0,33.06559088265179
22.0,0.0,"mamou, louisiana, usa",english93,english,famale,158,usa,22.476938775510202,22050.0,26.535683541184834
55.0,0.0,"pensacola, florida, usa",english94,english,famale,159,usa,28.119160997732425,22050.0,32.00622140107502
18.0,0.0,"mishawaka, indiana, usa",english95,english,male,160,usa,22.35219954648526,22050.0,32.57914815204076
31.0,0.0,"point pleasant, new jersey, usa",english96,english,male,161,usa,21.6,22050.0,30.71759365890601
42.0,0.0,"wilmington nc, north carolina, usa",english97,english,male,162,usa,18.08,22050.0,32.6063366582876
22.0,0.0,"spokane, washington, usa",english98,english,male,163,usa,21.0,22050.0,30.517116604132678
52.0,0.0,"pittsburgh, pennsylvania, usa",english99,english,famale,164,usa,22.019750566893425,22050.0,29.90701982369757
26.0,7.0,"tallinn, estonia",estonian1,estonian,male,591,estonia,20.20047619047619,22050.0,31.882474742045055
27.0,12.0,"viljandi, estonia",estonian2,estonian,male,1313,estonia,23.41360544217687,22050.0,30.916808071245654
22.0,9.0,"tallinn, estonia",estonian3,estonian,male,1776,estonia,23.04580498866213,22050.0,32.636907542653624
28.0,9.0,"paide, estonia",estonian4,estonian,famale,1867,estonia,22.941315192743765,22050.0,32.044811061865936
25.0,9.0,"accra, ghana",ewe1,ewe,male,165,ghana,26.941179138321996,22050.0,31.925252805473644
37.0,5.0,"accra, ghana",ewe2,ewe,famale,975,ghana,29.013174603174605,22050.0,32.420478718017506
20.0,11.0,"malabo, equatorial guinea",fang1,fang,famale,166,equatorial guinea,26.157233560090702,22050.0,28.003863676117618
32.0,6.0,"ajumako, ghana",fanti1,fanti,male,167,ghana,38.8469387755102,22050.0,28.653845090244253
24.0,7.0,"accra, ghana",fanti2,fanti,famale,1511,ghana,33.457755102040814,22050.0,29.419590357910725
46.0,5.0,"accra, ghana",fanti3,fanti,famale,1863,ghana,41.87963718820862,22050.0,33.09447893568393
28.0,11.0,"torshavn, faroe islands",faroese1,faroese,male,1244,faroe islands,21.19,22050.0,30.017441379705566
22.0,13.0,"tehran, iran",farsi1,farsi,male,168,iran,29.74390022675737,22050.0,32.77360462915587
45.0,10.0,"tehran, iran",farsi10,farsi,famale,453,iran,44.17,22050.0,31.945998603576076
32.0,4.0,"kabul, afghanistan",farsi11,farsi,famale,1015,afghanistan,25.88503401360544,22050.0,31.887935177341305
42.0,11.0,"kerman, iran",farsi12,farsi,male,1112,iran,28.0,22050.0,30.809897791677322
37.0,12.0,"ghasreshirin, iran",farsi13,farsi,male,1378,iran,32.855873015873016,22050.0,31.533362149617613
52.0,6.0,"bethesda, maryland, usa",farsi14,farsi,famale,1572,usa,46.497732426303855,22050.0,32.88297365937516
20.0,4.0,"tehran, iran",farsi15,farsi,male,1598,iran,25.42514739229025,22050.0,32.25203291807637
54.0,38.0,"abadan, iran",farsi16,farsi,famale,1623,iran,29.84487528344671,22050.0,33.282883873592596
27.0,16.0,"gorgan, iran",farsi17,farsi,famale,1858,iran,30.736077097505667,22050.0,31.8078391461528
19.0,5.0,"tehran, iran",farsi18,farsi,famale,1913,iran,27.6253514739229,22050.0,32.5695764417394
63.0,27.0,"tehran, iran",farsi19,farsi,famale,1936,iran,48.69369614512472,22050.0,32.74187754451658
34.0,18.0,"esfahan, iran",farsi2,farsi,famale,169,iran,35.91743764172335,22050.0,31.545850286832433
48.0,19.0,"mazare sharif, afghanistan",farsi20,farsi,famale,1993,afghanistan,26.131337868480724,22050.0,32.638757248099225
20.0,5.0,"kabul, afghanistan",farsi21,farsi,male,2025,afghanistan,21.94437641723356,22050.0,32.335031228375854
20.0,5.0,"tehran, iran",farsi22,farsi,famale,2037,iran,40.85666666666667,22050.0,31.94925230635329
24.0,5.0,"shiraz, iran",farsi23,farsi,famale,2063,iran,23.545238095238094,22050.0,31.445615766811407
28.0,14.0,"esfahan, iran",farsi3,farsi,famale,170,iran,29.726485260770975,11025.0,31.820409294196548
21.0,15.0,"mazandran, iran",farsi4,farsi,famale,171,iran,30.589319727891155,22050.0,29.717000292033802
43.0,14.0,"tehran, iran",farsi5,farsi,male,172,iran,30.949160997732427,22050.0,30.996248644263975
27.0,9.0,"tehran, iran",farsi6,farsi,male,173,iran,26.097369614512473,22050.0,33.23949608837736
29.0,11.0,"tehran, iran",farsi7,farsi,male,174,iran,22.0,22050.0,31.68625997409309
29.0,11.0,"tehran, iran",farsi8,farsi,famale,175,iran,23.75,22050.0,30.493267170787686
39.0,12.0,"tehran, iran",farsi9,farsi,male,176,iran,26.75,22050.0,28.57450773295816
39.0,13.0,"lautem, timor-leste",fataluku1,fataluku,male,1000,timor-leste,30.6721768707483,22050.0,27.720137734410724
35.0,5.0,"savusavu, vanua levu, fiji",fijian1,fijian,male,655,fiji,19.875850340136054,22050.0,31.807450745756007
39.0,6.0,"suva, fiji",fijian2,fijian,famale,656,fiji,29.892448979591837,22050.0,28.726727451187767
48.0,6.0,"suva, fiji",fijian3,fijian,famale,657,fiji,26.17687074829932,22050.0,30.44121979526477
23.0,4.0,"quezon city, philippines",filipino1,filipino,male,1068,philippines,19.333333333333332,22050.0,24.057628136653495
21.0,3.0,"pasay, philippines",filipino2,filipino,famale,1500,philippines,24.6835625,24000.0,31.892984173941045
22.0,9.0,"lahti, finland",finnish1,finnish,famale,177,finland,25.48453514739229,22050.0,30.2428282944922
20.0,7.0,"helsinki, finland",finnish2,finnish,male,178,finland,20.0,22050.0,25.283397038062443
20.0,7.0,"helsinki, finland",finnish3,finnish,famale,699,finland,21.198775510204083,22050.0,33.42785454268845
30.0,9.0,"helsinki, finland",finnish4,finnish,famale,700,finland,26.23832199546485,22050.0,32.80688255243516
30.0,5.0,"victoria, british columbia, canada",finnish5,finnish,male,873,canada,25.588390022675735,22050.0,32.3919297098397
19.0,9.0,"riihimaki, finland",finnish6,finnish,famale,1221,finland,23.002086167800453,11025.0,27.01612915396172
46.0,9.0,"kauhava, finland",finnish7,finnish,famale,1939,finland,24.788934240362813,22050.0,31.59933698786552
18.0,9.0,"tampere, finland",finnish8,finnish,famale,2145,finland,25.628843537414966,22050.0,31.435814527722187
20.0,12.0,"st. laurent d'onay, france",french1,french,famale,179,france,27.435192743764173,22050.0,32.919223979442926
31.0,10.0,"bordeaux, france",french10,french,male,500,france,22.673877551020407,22050.0,32.95949872051531
31.0,11.0,"limoges, france",french11,french,male,514,france,21.008956916099773,22050.0,25.83683447881105
19.0,9.0,"montreal, quebec, canada",french12,french,famale,524,canada,22.74829931972789,22050.0,29.798132044059507
19.0,12.0,"bordeaux, france",french13,french,male,628,france,21.069319727891155,22050.0,27.491358457069047
23.0,14.0,"paris, france",french14,french,famale,629,france,25.760589569161,22050.0,30.735600129082506
32.0,12.0,"sens, france",french15,french,male,633,france,24.25111111111111,22050.0,27.18432205186669
